login_id,user_id,username,timestamp,ip_address,device_type,browser,os,country,login_success,auth_method,latency_ms,login_duration_sec,failed_attempts_before,session_duration_min
218,1267,user_1959,2025-07-20 14:35:05,192.168.195.226,mobile,Chrome,Windows,US,1,sso,222,5.72,1,1.39
219,1110,user_1114,2025-10-10 05:13:33,192.168.206.129,desktop,Firefox,Windows,US,1,password+otp,281,1.14,0,118.22
220,1820,user_561,2025-08-28 07:44:07,192.168.247.242,desktop,Chrome,Android,CN,1,sso,250,2.67,1,16.76
221,578,user_1470,2025-09-22 02:48:54,192.168.222.200,desktop,Chrome,Windows,JP,0,password+push,177,5.08,0,3.38
222,682,user_294,2025-08-20 19:42:51,192.168.137.180,mobile,Edge,Windows,GB,1,password+otp,295,2.8,0,0.99
223,557,user_919,2025-04-13 03:38:10,192.168.216.178,desktop,Chrome,Windows,CN,1,password+push,432,3.8,2,16.31
224,1598,user_1174,2025-01-27 11:04:08,192.168.251.196,desktop,Chrome,Android,US,1,password+otp,216,2.43,0,5.83
225,1977,user_1156,2025-03-11 17:24:25,192.168.13.233,mobile,Chrome,macOS,US,1,password_only,289,3.54,1,5.78
226,1013,user_433,2024-11-03 22:40:17,192.168.111.229,desktop,Safari,Windows,GB,1,password+otp,268,2.57,1,13.67
227,646,user_59,2025-05-06 19:34:56,192.168.248.231,mobile,Edge,Windows,BR,1,password+otp,220,4.4,0,12.48
228,796,user_969,2025-04-29 21:42:30,192.168.65.81,desktop,Safari,Windows,IN,1,sso,314,3.35,0,8.92
229,1052,user_836,2025-05-07 06:35:46,192.168.92.180,desktop,Firefox,Windows,DE,1,password+otp,313,0.9,0,33.12
230,1644,user_199,2025-10-18 01:54:56,192.168.244.244,desktop,Chrome,Android,CN,1,password+push,206,2.02,0,10.22
231,1580,user_215,2025-09-25 05:44:21,192.168.211.191,tablet,Safari,iOS,BR,0,password_only,364,1.83,0,11.9
232,1364,user_898,2024-12-25 14:00:22,192.168.71.250,mobile,Chrome,iOS,RU,1,password+push,250,4.69,2,19.79
233,1822,user_1585,2025-03-11 04:48:47,192.168.100.48,desktop,Chrome,Android,CN,1,password_only,336,1.51,1,25.09
234,1982,user_472,2025-03-31 07:15:30,192.168.239.89,tablet,Chrome,Android,BR,0,password+push,277,2.68,1,9.29
235,1355,user_1768,2025-03-08 03:40:14,192.168.189.36,mobile,Edge,Android,US,1,password+push,253,5.53,0,14.7
236,1664,user_247,2025-08-15 00:13:36,192.168.176.195,desktop,Safari,iOS,RU,1,password+otp,249,4.5,0,13.95
237,1530,user_382,2025-05-06 19:58:19,192.168.160.149,desktop,Chrome,Android,JP,1,password_only,304,1.97,0,42.24
238,1372,user_991,2025-05-24 08:59:47,192.168.69.32,desktop,Chrome,Linux,BR,1,password+otp,162,1.94,0,10.8
239,1497,user_1263,2025-09-03 21:48:03,192.168.27.87,mobile,Edge,Windows,BR,1,password+push,279,1.82,1,12.34
240,1255,user_927,2025-08-17 17:19:58,192.168.253.3,mobile,Chrome,Linux,BR,1,password+push,354,3.25,1,17.15
241,190,user_1391,2024-12-14 19:34:30,192.168.65.76,desktop,Firefox,macOS,JP,1,password+push,290,2.41,0,21.89
242,1249,user_1192,2025-07-15 03:17:38,192.168.109.48,desktop,Chrome,Linux,GB,1,password+push,110,3.28,0,0.02
243,1409,user_560,2025-04-04 11:49:21,192.168.127.138,desktop,Chrome,Android,CN,1,password+push,139,3.37,0,21.1
244,1401,user_1075,2025-02-12 02:31:35,192.168.34.166,desktop,Chrome,macOS,BR,1,password_only,251,3.06,1,3.3
245,1307,user_1835,2024-11-14 19:34:01,192.168.137.234,desktop,Chrome,Windows,US,1,password+push,187,3.18,1,74.53
246,1982,user_1634,2025-04-23 09:42:30,192.168.73.199,desktop,Firefox,Windows,FR,1,password+push,321,3.1,3,8.86
247,633,user_1975,2025-03-06 07:01:39,192.168.68.150,desktop,Safari,Android,GB,1,password+otp,212,2.07,1,13.15
248,628,user_1752,2025-01-27 08:39:23,192.168.33.123,tablet,Chrome,Linux,US,1,password+otp,294,1.26,1,1.41
249,973,user_689,2025-07-08 02:43:35,192.168.251.110,desktop,Edge,Windows,JP,1,sso,405,3.07,1,41.14
250,1769,user_380,2025-08-04 10:05:39,192.168.31.15,desktop,Firefox,Android,BR,1,password+push,251,2.06,1,5.69
251,1283,user_474,2025-01-24 21:45:30,192.168.67.53,desktop,Chrome,Windows,US,1,sso,169,4.17,1,7.32
252,1383,user_1104,2024-11-14 14:33:42,192.168.123.155,desktop,Chrome,Windows,GB,1,password+push,281,1.5,1,19.39
253,710,user_697,2025-09-02 08:28:33,192.168.111.235,mobile,Firefox,Windows,CN,1,password_only,272,2.57,0,0.15
254,1480,user_1391,2024-10-31 04:38:58,192.168.59.77,desktop,Chrome,Android,GB,1,password_only,270,3.19,0,93.74
255,1435,user_1485,2025-10-04 14:30:27,192.168.75.59,desktop,Chrome,Android,JP,1,password+push,359,4.51,1,14.16
256,649,user_911,2025-06-13 15:21:08,192.168.84.111,desktop,Opera,Linux,DE,1,password+push,155,2.53,0,35.97
257,318,user_1563,2025-02-22 00:46:43,192.168.79.117,desktop,Firefox,iOS,BR,1,password_only,329,3.22,0,47.53
258,1701,user_1476,2025-01-25 12:32:55,192.168.171.1,desktop,Chrome,iOS,RU,1,password_only,201,3.74,0,0.01
259,1249,user_1488,2024-10-30 20:17:30,192.168.22.247,mobile,Chrome,Android,IN,1,password+otp,360,3.92,0,11.18
260,1843,user_960,2025-01-21 12:07:54,192.168.220.45,desktop,Chrome,Android,GB,1,password_only,80,3.44,0,44.1
261,1258,user_478,2024-12-16 19:54:07,192.168.234.72,mobile,Chrome,Android,DE,1,sso,428,5.17,0,23.59
262,684,user_1004,2025-06-07 23:58:41,192.168.53.70,desktop,Chrome,macOS,GB,1,sso,228,2.52,0,26.88
263,664,user_926,2024-12-27 08:20:29,192.168.220.235,desktop,Chrome,Windows,JP,1,password+push,153,5.08,1,16.04
264,1999,user_1444,2025-05-08 12:11:58,192.168.124.80,desktop,Chrome,Windows,FR,1,password_only,322,3.83,0,74.73
265,1851,user_707,2025-05-30 22:49:19,192.168.8.69,tablet,Firefox,Windows,FR,1,password_only,290,3.29,0,2.18
266,1398,user_1238,2025-02-13 08:14:50,192.168.171.83,desktop,Chrome,Android,IN,1,password_only,286,3.39,1,40.84
267,1696,user_1393,2024-11-09 08:34:16,192.168.73.72,desktop,Chrome,Windows,US,1,password+otp,324,4.13,0,22.65
268,1632,user_854,2024-11-10 03:44:46,192.168.11.224,desktop,Chrome,Windows,JP,1,password_only,252,2.14,1,15.87
269,1496,user_1138,2024-11-06 04:12:17,192.168.31.161,mobile,Chrome,Windows,CN,1,sso,226,3.17,2,22.11
270,1257,user_1017,2025-07-24 08:08:03,192.168.82.32,desktop,Chrome,Linux,GB,1,sso,157,2.71,1,30.66
271,1716,user_754,2025-02-20 15:10:02,192.168.63.47,tablet,Chrome,Windows,DE,1,password_only,240,4.92,2,4.1
272,1137,user_503,2025-08-14 04:59:30,192.168.15.177,mobile,Chrome,Android,IN,0,password_only,209,2.22,1,4.99
273,1854,user_1660,2025-04-03 03:22:54,192.168.113.150,mobile,Chrome,iOS,RU,1,password+otp,249,5.4,0,5.62
274,1521,user_817,2025-04-10 21:39:56,192.168.25.236,desktop,Edge,iOS,FR,0,password+push,259,2.46,0,8.51
275,442,user_588,2025-05-02 18:15:13,192.168.53.171,mobile,Chrome,macOS,US,1,password+push,388,1.33,0,16.69
276,564,user_1335,2025-07-14 19:33:27,192.168.232.253,desktop,Chrome,iOS,US,1,password+push,190,1.96,1,48.38
277,1292,user_1493,2025-02-04 09:17:14,192.168.36.8,desktop,Chrome,Windows,BR,1,sso,238,1.98,0,5.86
278,1534,user_1848,2024-12-10 22:30:26,192.168.221.12,tablet,Safari,Linux,US,1,password_only,215,4.99,0,16.12
279,1831,user_708,2025-05-18 12:27:52,192.168.239.59,desktop,Safari,Windows,BR,1,password_only,137,1.39,1,75.2
280,1410,user_1887,2025-02-23 21:43:34,192.168.105.125,tablet,Chrome,Android,US,1,password_only,482,3.39,0,22.61
281,1411,user_1068,2025-04-07 01:37:34,192.168.79.237,desktop,Chrome,Windows,GB,1,password_only,175,4.76,1,11.2
282,1137,user_1439,2025-06-20 16:39:19,192.168.127.248,tablet,Chrome,macOS,JP,1,password+push,279,6.33,2,1.54
283,1637,user_1722,2025-04-25 21:56:37,192.168.129.222,desktop,Chrome,Android,IN,1,password_only,386,2.87,0,7.82
284,1649,user_1879,2025-06-10 23:02:40,192.168.59.184,mobile,Chrome,Linux,BR,1,password+otp,150,3.13,0,7.76
285,952,user_1270,2025-05-14 04:35:39,192.168.114.42,desktop,Chrome,Windows,US,1,password+push,320,1.6,0,22.41
286,1105,user_1973,2025-07-24 14:01:06,192.168.146.123,desktop,Chrome,macOS,CN,1,password+otp,126,2.54,1,3.75
287,699,user_1108,2025-07-12 05:24:25,192.168.138.205,mobile,Chrome,Android,US,1,password+otp,185,5.62,1,13.6
288,113,user_207,2025-05-10 12:54:20,192.168.46.216,mobile,Chrome,Windows,BR,1,password+otp,294,4.05,0,10.2
289,2,user_151,2025-07-02 08:35:33,192.168.62.134,desktop,Safari,Android,BR,1,password+otp,228,4.46,1,3.02
290,642,user_668,2025-09-11 09:47:03,192.168.206.93,desktop,Chrome,Android,US,1,sso,366,3.78,1,43.87
291,220,user_528,2025-04-03 08:05:55,192.168.122.30,desktop,Firefox,iOS,BR,1,password+otp,260,4.28,0,19.42
292,1590,user_165,2025-03-27 05:12:24,192.168.215.54,desktop,Chrome,Windows,BR,1,password_only,291,5.33,0,22.39
293,855,user_917,2025-08-02 12:11:37,192.168.152.199,desktop,Chrome,Windows,GB,1,password+push,194,2.45,0,10.06
294,1760,user_1999,2025-05-28 04:34:25,192.168.29.35,mobile,Edge,Windows,GB,1,password_only,166,3.89,0,36.37
295,1249,user_1169,2024-11-22 11:25:17,192.168.49.141,desktop,Chrome,macOS,BR,1,password+otp,157,2.17,0,52.13
296,385,user_1010,2025-09-18 04:18:12,192.168.28.154,desktop,Chrome,Android,BR,1,password+otp,175,0.56,1,0.5
297,1427,user_37,2024-11-07 19:03:43,192.168.116.177,tablet,Chrome,iOS,DE,1,password_only,194,3.32,1,11.95
298,1662,user_333,2025-07-27 17:21:15,192.168.35.253,desktop,Chrome,iOS,BR,1,sso,342,3.15,2,22.26
299,1154,user_403,2025-07-31 12:26:20,192.168.251.161,desktop,Chrome,macOS,RU,1,password+otp,282,2.91,2,36.27
300,1077,user_414,2025-10-10 10:39:19,192.168.20.37,mobile,Chrome,macOS,US,1,password_only,147,2.23,1,31.03
301,1708,user_45,2024-11-16 07:37:10,192.168.74.224,mobile,Chrome,Windows,US,1,password+otp,217,3.16,0,78.8
302,730,user_1426,2025-06-02 09:52:05,192.168.206.203,mobile,Chrome,Windows,BR,1,password+otp,247,3.51,0,28.4
303,1696,user_206,2025-04-01 17:17:08,192.168.215.177,mobile,Chrome,iOS,BR,1,password+otp,484,5.35,1,2.67
304,1734,user_62,2025-02-25 05:44:48,192.168.125.36,desktop,Chrome,macOS,GB,1,password+otp,250,3.64,2,3.47
305,1440,user_420,2024-11-29 12:35:34,192.168.202.119,desktop,Firefox,Linux,GB,1,password+push,286,3.7,0,60.81
306,247,user_868,2025-05-20 22:15:08,192.168.244.146,mobile,Chrome,Windows,JP,1,password_only,170,2.1,0,0.49
307,836,user_1492,2025-04-20 09:47:56,192.168.117.0,desktop,Firefox,Windows,RU,1,password+otp,307,1.85,1,9.47
308,1463,user_820,2024-12-04 17:17:57,192.168.208.167,desktop,Safari,Linux,IN,1,password+push,360,1.82,0,11.29
309,203,user_19,2025-06-08 02:48:37,192.168.54.207,mobile,Chrome,Android,BR,1,password_only,237,2.64,0,6.01
310,1208,user_365,2025-07-23 21:52:17,192.168.153.249,mobile,Chrome,Windows,RU,1,password+otp,299,3.07,0,26.19
311,123,user_1324,2025-08-03 14:45:36,192.168.170.58,desktop,Chrome,Windows,JP,1,sso,296,3.26,1,35.78
312,401,user_1031,2025-09-23 00:28:16,192.168.50.247,tablet,Chrome,macOS,BR,1,password+push,255,2.02,0,62.65
313,767,user_1785,2025-03-26 00:21:57,192.168.106.142,mobile,Firefox,Windows,US,1,password+otp,353,0.31,0,68.27
314,294,user_428,2025-10-10 10:19:10,192.168.7.93,tablet,Chrome,Windows,BR,1,password+push,186,2.5,0,9.94
315,280,user_1141,2025-09-08 10:33:49,192.168.141.96,tablet,Chrome,Windows,GB,1,password+otp,180,4.12,0,58.22
316,1861,user_580,2025-02-12 18:45:21,192.168.233.6,desktop,Chrome,Linux,CN,1,sso,250,2.55,0,13.29
317,884,user_1531,2024-12-24 16:43:17,192.168.17.11,mobile,Firefox,Linux,GB,1,password_only,220,2.91,0,35.82
318,1634,user_546,2025-04-04 11:24:47,192.168.1.177,mobile,Chrome,iOS,BR,1,password+push,17,1.09,0,31.0
319,198,user_1730,2025-03-23 06:02:05,192.168.92.148,mobile,Edge,Linux,JP,1,password_only,191,3.15,3,5.08
320,982,user_325,2025-05-25 16:42:11,192.168.6.243,mobile,Firefox,macOS,BR,0,password_only,79,3.49,1,16.91
321,1931,user_55,2025-05-28 11:51:56,192.168.218.11,desktop,Chrome,Windows,BR,1,password+push,224,2.32,1,70.96
322,1535,user_778,2025-07-28 07:17:17,192.168.83.56,desktop,Chrome,Android,BR,1,password+push,307,4.16,0,14.96
323,752,user_992,2025-05-01 16:02:17,192.168.77.73,desktop,Chrome,macOS,BR,1,password_only,254,4.44,0,14.78
324,144,user_42,2024-12-04 19:38:54,192.168.232.22,mobile,Chrome,Windows,BR,1,password+otp,260,5.54,0,19.72
325,609,user_1321,2025-09-05 20:02:03,192.168.29.110,mobile,Edge,macOS,US,1,password_only,237,1.89,0,52.87
326,1225,user_1997,2025-02-17 14:56:23,192.168.57.94,desktop,Chrome,Windows,GB,0,sso,266,3.34,0,9.82
327,1148,user_231,2025-10-17 01:58:04,192.168.51.55,desktop,Chrome,Linux,GB,0,password+otp,475,1.57,0,0.77
328,187,user_453,2024-12-09 13:51:24,192.168.9.146,mobile,Chrome,macOS,IN,1,password+otp,221,3.73,0,3.98
329,1350,user_1914,2025-10-12 07:40:56,192.168.146.107,desktop,Chrome,macOS,BR,1,password+push,248,3.58,0,64.53
330,464,user_394,2024-11-29 18:39:56,192.168.86.252,desktop,Chrome,iOS,BR,1,password+push,180,0.69,0,6.05
331,1373,user_1546,2025-01-19 21:16:43,192.168.186.171,desktop,Chrome,iOS,US,1,sso,97,3.33,2,27.23
332,1795,user_1382,2024-11-13 13:26:33,192.168.232.252,tablet,Chrome,Android,GB,1,sso,271,2.76,0,9.68
333,660,user_1468,2025-07-11 22:11:36,192.168.186.223,mobile,Chrome,Android,CN,1,password+otp,340,1.58,1,0.77
334,764,user_1152,2025-09-02 22:01:08,192.168.83.3,desktop,Chrome,Windows,IN,1,password+push,435,2.65,0,8.03
335,955,user_691,2025-04-03 23:51:53,192.168.96.111,desktop,Chrome,Windows,BR,1,password+otp,234,5.47,2,10.65
336,1956,user_1429,2025-10-01 11:15:20,192.168.192.140,mobile,Chrome,Windows,US,1,password+otp,229,3.69,0,5.27
337,403,user_392,2025-05-31 00:25:19,192.168.253.66,mobile,Chrome,Windows,IN,1,password+push,324,2.01,1,69.71
338,1370,user_1217,2025-06-14 12:15:52,192.168.139.92,mobile,Chrome,Windows,IN,1,password_only,386,2.6,0,93.77
339,1987,user_604,2025-09-01 03:16:27,192.168.182.188,desktop,Chrome,Android,BR,1,sso,151,0.68,0,6.47
340,1535,user_881,2025-02-12 21:22:19,192.168.94.40,desktop,Chrome,Linux,BR,0,password_only,303,1.7,1,64.08
341,147,user_1767,2025-03-05 20:46:11,192.168.163.1,tablet,Chrome,macOS,JP,1,password+otp,396,5.02,0,50.51
342,1172,user_1102,2025-09-23 05:32:27,192.168.21.149,desktop,Chrome,Windows,DE,1,password+otp,230,4.1,0,59.48
343,864,user_85,2025-09-21 09:50:32,192.168.40.94,desktop,Chrome,macOS,FR,1,password+otp,157,3.54,0,26.68
344,1735,user_1054,2025-10-18 23:23:28,192.168.115.119,mobile,Chrome,Android,BR,1,sso,312,3.47,1,13.42
345,1844,user_1749,2025-09-21 17:30:21,192.168.236.13,tablet,Chrome,Windows,IN,1,password+otp,142,4.7,0,10.61
346,489,user_49,2024-12-13 01:10:52,192.168.92.34,mobile,Chrome,iOS,US,1,password+push,345,3.38,1,0.58
347,929,user_1801,2025-08-24 05:13:37,192.168.177.8,mobile,Chrome,Windows,BR,1,password_only,409,2.66,0,4.82
348,1960,user_1169,2025-03-26 03:35:14,192.168.238.117,desktop,Firefox,iOS,US,1,password+otp,209,2.89,0,26.89
349,1664,user_69,2025-10-24 04:49:19,192.168.95.58,desktop,Chrome,Windows,US,1,sso,382,2.69,0,2.41
350,551,user_1082,2025-04-17 22:35:00,192.168.55.218,desktop,Chrome,Linux,BR,1,sso,300,2.67,0,0.26
351,338,user_697,2025-05-17 17:00:22,192.168.9.24,desktop,Chrome,iOS,BR,1,password+otp,360,5.04,1,31.33
352,872,user_1598,2025-05-08 22:13:49,192.168.240.172,desktop,Chrome,macOS,CN,0,password+push,198,1.73,1,9.95
353,641,user_479,2025-02-21 23:49:06,192.168.224.10,mobile,Chrome,Linux,US,1,password_only,299,2.39,0,10.07
354,1803,user_820,2024-11-23 22:35:44,192.168.100.8,desktop,Chrome,macOS,BR,1,password+otp,269,0.81,0,6.34
355,1977,user_1469,2025-09-19 11:18:25,192.168.134.70,desktop,Chrome,Windows,GB,1,password+push,187,4.21,0,36.65
356,473,user_1320,2025-08-16 12:50:32,192.168.161.82,desktop,Edge,Windows,FR,1,password+otp,221,3.41,0,34.0
357,1970,user_1702,2024-12-17 11:39:24,192.168.19.113,mobile,Chrome,Windows,GB,1,sso,296,5.09,0,14.09
358,151,user_1195,2025-08-07 01:53:32,192.168.233.88,desktop,Safari,Windows,IN,1,password+push,160,2.23,0,17.72
359,1439,user_1599,2025-06-12 23:49:08,192.168.4.111,mobile,Edge,iOS,BR,1,password+push,153,2.05,1,5.64
360,1322,user_147,2025-03-25 21:30:06,192.168.220.54,desktop,Edge,Android,GB,1,password_only,147,1.6,0,3.11
361,1635,user_1508,2025-01-28 06:37:38,192.168.218.88,mobile,Edge,Windows,BR,1,password_only,187,3.55,0,8.08
362,263,user_1330,2025-09-06 08:37:34,192.168.228.14,mobile,Chrome,Android,RU,1,password+push,272,2.58,0,29.97
363,1788,user_1697,2025-07-10 03:03:04,192.168.245.175,desktop,Chrome,Windows,BR,1,password+otp,209,3.36,2,44.66
364,144,user_1677,2025-05-15 11:36:13,192.168.3.77,mobile,Chrome,Windows,CN,1,password+otp,352,2.49,0,10.79
365,346,user_1870,2025-06-07 01:13:21,192.168.119.112,desktop,Chrome,Android,GB,1,password_only,134,4.73,0,45.5
366,624,user_1016,2024-11-29 19:08:31,192.168.208.20,mobile,Chrome,Windows,DE,0,password+otp,291,4.52,0,6.97
367,1017,user_609,2025-04-18 12:56:21,192.168.207.217,mobile,Edge,Windows,US,1,password+push,220,3.1,0,9.58
368,1596,user_446,2025-01-06 06:13:00,192.168.136.65,desktop,Chrome,Android,JP,1,password+push,241,4.26,2,7.65
369,881,user_221,2025-01-11 14:50:35,192.168.106.206,desktop,Chrome,iOS,BR,0,password+otp,304,2.84,0,5.53
370,2,user_1579,2025-06-25 22:25:29,192.168.162.215,desktop,Firefox,Linux,BR,1,password+push,39,2.95,1,10.25
371,897,user_1969,2025-09-25 04:00:21,192.168.111.116,tablet,Chrome,Windows,JP,1,sso,78,0.4,0,8.23
372,1328,user_1828,2025-03-23 22:18:36,192.168.178.245,desktop,Chrome,Windows,CN,0,password+push,244,3.61,0,4.85
373,254,user_1402,2025-01-11 09:17:09,192.168.127.101,mobile,Chrome,macOS,DE,1,password+otp,232,3.03,1,15.05
374,1676,user_1644,2025-06-21 08:25:31,192.168.77.228,mobile,Edge,Android,CN,1,password+otp,135,4.06,2,21.23
375,453,user_1290,2025-09-10 13:00:02,192.168.36.5,mobile,Chrome,Android,BR,0,password+otp,410,3.86,0,26.8
376,1061,user_95,2025-07-27 16:40:29,192.168.81.85,desktop,Firefox,iOS,BR,1,password+otp,157,2.1,0,31.29
377,1184,user_262,2025-09-09 15:42:55,192.168.81.50,desktop,Chrome,Android,BR,1,password_only,207,2.77,0,14.17
378,1015,user_1849,2025-05-11 09:37:16,192.168.65.95,desktop,Safari,macOS,BR,1,password+otp,341,2.43,1,9.04
379,9,user_897,2025-07-28 23:50:17,192.168.144.251,desktop,Chrome,Windows,US,1,password+otp,195,4.25,1,6.1
380,1257,user_1095,2024-12-17 16:22:03,192.168.64.8,desktop,Firefox,macOS,US,1,password+push,180,4.89,0,10.95
381,1123,user_1978,2025-03-03 16:17:16,192.168.140.227,desktop,Safari,macOS,DE,1,password+otp,281,3.96,0,7.19
382,1683,user_219,2025-03-18 17:51:10,192.168.100.185,desktop,Chrome,Windows,BR,1,password_only,190,5.38,2,15.93
383,816,user_1557,2025-05-02 04:21:10,192.168.157.30,desktop,Chrome,Linux,BR,1,sso,281,3.63,1,0.24
384,208,user_92,2025-10-01 16:06:40,192.168.150.62,desktop,Chrome,Windows,US,1,password_only,291,1.83,2,12.84
385,1155,user_127,2025-09-11 16:14:24,192.168.241.155,desktop,Chrome,Android,US,1,sso,280,1.33,0,26.93
386,404,user_80,2024-12-15 15:50:43,192.168.58.9,desktop,Edge,Windows,BR,1,password+otp,344,1.9,1,6.55
387,152,user_1848,2024-12-29 15:02:22,192.168.88.123,desktop,Chrome,Android,IN,1,password_only,219,2.46,2,41.03
388,54,user_1262,2025-03-07 02:20:00,192.168.99.89,desktop,Safari,Windows,BR,1,password_only,209,2.19,0,4.01
389,1144,user_983,2025-02-10 16:19:06,192.168.25.236,mobile,Firefox,Android,BR,1,password+otp,243,3.07,1,31.23
390,1697,user_1396,2025-06-08 22:47:44,192.168.76.16,desktop,Chrome,Windows,GB,1,password_only,23,2.78,1,27.04
391,1944,user_916,2025-09-22 01:43:13,192.168.167.67,tablet,Chrome,Android,BR,1,sso,267,3.09,0,10.03
392,628,user_486,2025-10-13 19:04:34,192.168.22.162,desktop,Chrome,Windows,JP,1,password+push,223,5.93,1,0.03
393,587,user_694,2025-06-23 02:57:50,192.168.202.203,tablet,Chrome,Linux,JP,1,password+otp,280,4.05,0,2.01
394,1649,user_25,2025-08-29 11:40:36,192.168.8.206,mobile,Chrome,Windows,RU,1,sso,178,3.32,0,16.01
395,1992,user_156,2025-05-07 06:10:24,192.168.44.164,mobile,Chrome,Linux,DE,1,password+otp,357,4.27,0,52.72
396,1444,user_1541,2025-01-11 14:20:46,192.168.196.146,tablet,Safari,Android,GB,0,sso,233,2.03,0,11.74
397,1446,user_632,2025-05-07 01:40:21,192.168.74.200,desktop,Chrome,Android,GB,1,password+push,316,1.98,1,28.7
398,104,user_1813,2025-05-18 03:55:32,192.168.226.241,desktop,Chrome,Windows,FR,1,password+otp,209,4.1,0,3.42
399,1876,user_1554,2025-07-25 13:19:49,192.168.26.140,desktop,Chrome,Linux,BR,1,password+otp,287,3.0,0,32.13
400,254,user_1967,2025-01-15 19:34:37,192.168.184.187,desktop,Firefox,Android,BR,1,password+otp,125,3.15,1,6.11
401,1251,user_1734,2025-03-10 23:48:04,192.168.139.8,desktop,Chrome,macOS,BR,0,sso,74,1.63,0,2.65
402,1136,user_1081,2025-03-09 10:16:58,192.168.233.91,desktop,Chrome,Windows,BR,1,password_only,233,2.43,0,12.72
403,510,user_1629,2025-10-12 18:05:35,192.168.76.83,desktop,Safari,Windows,BR,1,password_only,248,2.51,1,14.06
404,1497,user_19,2025-04-07 14:21:36,192.168.243.76,desktop,Edge,Linux,DE,1,password+push,242,2.42,0,17.88
405,99,user_1408,2025-07-30 04:01:31,192.168.154.217,desktop,Firefox,Windows,DE,1,password+push,226,5.57,1,12.75
406,153,user_1889,2025-07-28 14:30:35,192.168.190.220,mobile,Safari,macOS,FR,0,password_only,217,5.55,0,10.96
407,1885,user_1217,2025-02-01 11:34:09,192.168.28.149,tablet,Chrome,macOS,BR,1,password+push,304,4.37,0,20.3
408,914,user_237,2025-05-24 06:58:50,192.168.72.87,desktop,Edge,Windows,BR,1,sso,392,3.12,1,25.9
409,1920,user_1411,2025-09-18 23:29:44,192.168.105.146,desktop,Chrome,Linux,RU,1,password_only,456,2.3,2,10.54
410,878,user_1450,2025-04-19 00:08:03,192.168.37.94,desktop,Chrome,Android,US,1,sso,337,1.76,0,34.64
411,338,user_277,2025-10-07 12:37:53,192.168.252.38,mobile,Opera,Windows,RU,1,password+otp,66,3.41,1,9.07
412,1730,user_1251,2025-01-13 20:03:22,192.168.142.254,desktop,Chrome,Windows,US,1,password+otp,334,4.53,0,45.33
413,822,user_745,2024-11-23 15:02:09,192.168.53.159,tablet,Chrome,Android,GB,1,password_only,333,3.93,1,4.24
414,1187,user_552,2025-09-17 22:32:17,192.168.242.109,desktop,Chrome,Windows,RU,1,password+otp,241,3.12,1,17.54
415,1744,user_1347,2025-09-01 23:05:22,192.168.253.111,desktop,Chrome,Android,RU,1,sso,324,3.8,1,50.3
416,957,user_1177,2025-10-24 20:29:22,192.168.173.188,tablet,Chrome,iOS,BR,1,password_only,278,2.98,0,4.92
417,1705,user_639,2025-07-02 12:53:21,192.168.220.248,tablet,Firefox,iOS,GB,1,password+otp,248,2.67,0,84.69
